timestamp,service,cpu_usage,memory_usage,latency_ms,request_rate,error_rate
2026-03-01T10:49:00Z,order_service,28.81,51.83,2043.8,245.12,0.2975
2026-03-01T10:49:00Z,inventory_service,37.16,36.39,1607.2,184.08,0.3929
2026-03-01T10:49:00Z,payment_service,37.35,45.25,40.27,154.98,0.0021
2026-03-01T10:49:00Z,database,88.38,90.89,1870.73,268.27,0.2901
2026-03-01T10:49:00Z,cache,22.77,43.94,48.02,232.0,0.0086
2026-03-01T10:50:00Z,frontend,44.42,37.21,1708.04,260.99,0.6004
2026-03-01T10:50:00Z,api_gateway,27.31,53.22,2199.34,152.7,0.4067
2026-03-01T10:50:00Z,order_service,40.73,40.63,1406.19,255.55,0.2726
2026-03-01T10:50:00Z,inventory_service,20.31,44.38,2117.51,194.59,0.2144
2026-03-01T10:50:00Z,payment_service,42.57,52.05,58.39,283.85,0.0059
2026-03-01T10:50:00Z,database,96.12,86.26,1263.64,237.42,0.3578
2026-03-01T10:50:00Z,cache,34.97,37.3,29.69,250.38,0.0091
2026-03-01T10:51:00Z,frontend,41.97,46.44,2251.27,197.54,0.5107
2026-03-01T10:51:00Z,api_gateway,42.31,43.87,1661.18,238.75,0.4793
2026-03-01T10:51:00Z,order_service,22.61,42.69,2117.95,292.58,0.3519
2026-03-01T10:51:00Z,inventory_service,35.85,36.42,1454.03,220.87,0.283
2026-03-01T10:51:00Z,payment_service,44.29,41.63,49.1,241.62,0.002
2026-03-01T10:51:00Z,database,86.4,84.07,2002.59,182.86,0.293
2026-03-01T10:51:00Z,cache,32.82,40.87,71.59,163.06,0.004
2026-03-01T10:52:00Z,frontend,22.85,41.9,2492.1,224.03,0.346
2026-03-01T10:52:00Z,api_gateway,26.87,42.89,2068.7,286.14,0.4083
2026-03-01T10:52:00Z,order_service,40.59,54.1,1583.37,245.46,0.2179
2026-03-01T10:52:00Z,inventory_service,35.09,48.73,1433.13,218.44,0.3257
2026-03-01T10:52:00Z,payment_service,38.78,36.42,29.01,291.26,0.0035
2026-03-01T10:52:00Z,database,92.96,90.48,1923.97,245.41,0.1801
2026-03-01T10:52:00Z,cache,42.56,36.33,51.7,151.76,0.0014
2026-03-01T10:53:00Z,frontend,27.38,44.72,1777.48,168.45,0.5552
2026-03-01T10:53:00Z,api_gateway,36.31,51.91,1736.94,250.94,0.5761
2026-03-01T10:53:00Z,order_service,31.16,50.97,1650.75,287.5,0.3747
2026-03-01T10:53:00Z,inventory_service,29.28,47.02,1773.58,206.18,0.2428
2026-03-01T10:53:00Z,payment_service,42.25,41.92,32.72,246.87,0.0003
2026-03-01T10:53:00Z,database,89.74,82.61,2188.04,251.57,0.2635
2026-03-01T10:53:00Z,cache,37.21,37.81,49.28,225.82,0.0003
2026-03-01T10:54:00Z,frontend,29.61,35.78,2231.83,174.0,0.4605
2026-03-01T10:54:00Z,api_gateway,27.23,53.0,2063.24,197.1,0.5893
2026-03-01T10:54:00Z,order_service,44.6,40.77,1895.55,207.83,0.2462
2026-03-01T10:54:00Z,inventory_service,33.84,45.83,1585.27,216.07,0.2584
2026-03-01T10:54:00Z,payment_service,21.44,41.85,38.51,233.66,0.0097
2026-03-01T10:54:00Z,database,97.92,90.56,1823.41,223.33,0.2923
2026-03-01T10:54:00Z,cache,35.52,39.03,44.76,221.33,0.0004
2026-03-01T10:55:00Z,frontend,25.69,54.28,1543.72,230.01,0.5767
2026-03-01T10:55:00Z,api_gateway,23.12,50.88,1908.94,291.61,0.6433
2026-03-01T10:55:00Z,order_service,32.09,52.27,2137.98,192.87,0.316
2026-03-01T10:55:00Z,inventory_service,32.78,44.85,2210.27,297.11,0.4294
2026-03-01T10:55:00Z,payment_service,34.34,54.12,35.02,278.09,0.0011
2026-03-01T10:55:00Z,database,93.15,91.12,1219.12,217.25,0.2692
2026-03-01T10:55:00Z,cache,37.19,49.45,59.63,194.91,0.0013
2026-03-01T10:56:00Z,frontend,40.11,40.58,35.54,151.33,0.0096
2026-03-01T10:56:00Z,api_gateway,36.92,51.57,39.73,260.68,0.0001
2026-03-01T10:56:00Z,order_service,38.51,37.86,62.67,248.78,0.0077
2026-03-01T10:56:00Z,inventory_service,41.15,47.27,29.43,161.65,0.0049
2026-03-01T10:56:00Z,payment_service,30.18,36.32,42.44,271.24,0.0011
2026-03-01T10:56:00Z,database,21.81,54.1,51.13,161.53,0.003
2026-03-01T10:56:00Z,cache,39.86,49.14,27.51,210.43,0.0007
2026-03-01T10:57:00Z,frontend,25.81,40.62,65.17,210.77,0.0093
2026-03-01T10:57:00Z,api_gateway,28.04,44.53,36.3,296.85,0.0064
2026-03-01T10:57:00Z,order_service,28.95,47.96,31.15,225.46,0.0089
2026-03-01T10:57:00Z,inventory_service,34.65,47.5,28.59,186.29,0.0068
2026-03-01T10:57:00Z,payment_service,40.56,51.08,52.63,171.43,0.0052
2026-03-01T10:57:00Z,database,26.79,44.93,39.21,244.43,0.0013
2026-03-01T10:57:00Z,cache,38.72,41.35,25.01,157.03,0.0051
2026-03-01T10:58:00Z,frontend,37.67,36.25,66.97,187.02,0.0
2026-03-01T10:58:00Z,api_gateway,27.91,37.04,43.01,276.41,0.0027
2026-03-01T10:58:00Z,order_service,39.72,52.84,46.69,206.6,0.0091
2026-03-01T10:58:00Z,inventory_service,22.23,48.74,49.69,244.91,0.0039
2026-03-01T10:58:00Z,payment_service,20.11,38.34,60.65,294.91,0.0067
2026-03-01T10:58:00Z,database,43.77,49.05,39.9,267.27,0.0011
2026-03-01T10:58:00Z,cache,21.2,42.2,72.84,214.91,0.005
2026-03-01T10:59:00Z,frontend,25.22,42.37,43.49,265.14,0.0005
2026-03-01T10:59:00Z,api_gateway,40.55,52.01,35.6,220.84,0.0066
2026-03-01T10:59:00Z,order_service,25.39,48.56,55.39,170.49,0.003
2026-03-01T10:59:00Z,inventory_service,38.46,41.31,57.24,256.98,0.004
2026-03-01T10:59:00Z,payment_service,42.26,40.75,43.39,166.73,0.0006
2026-03-01T10:59:00Z,database,26.69,51.71,25.73,200.6,0.0038
2026-03-01T10:59:00Z,cache,23.11,43.27,49.64,229.64,0.004
2026-03-01T11:00:00Z,frontend,20.25,44.28,73.17,251.63,0.0052
2026-03-01T11:00:00Z,api_gateway,39.35,50.46,51.06,168.83,0.0098
2026-03-01T11:00:00Z,order_service,39.25,51.14,31.01,152.63,0.0027
2026-03-01T11:00:00Z,inventory_service,39.33,45.36,42.4,150.2,0.0037
2026-03-01T11:00:00Z,payment_service,36.16,54.48,67.35,284.78,0.0002
2026-03-01T11:00:00Z,database,39.51,44.16,44.9,159.85,0.003
2026-03-01T11:00:00Z,cache,26.17,44.68,62.37,158.68,0.0047
2026-03-01T11:01:00Z,frontend,43.57,50.7,74.57,294.42,0.0054
2026-03-01T11:01:00Z,api_gateway,29.14,39.51,34.79,243.36,0.0014
2026-03-01T11:01:00Z,order_service,34.46,37.94,65.56,208.22,0.0064
2026-03-01T11:01:00Z,inventory_service,26.5,41.9,70.87,220.5,0.0029
2026-03-01T11:01:00Z,payment_service,37.69,36.24,32.37,244.64,0.0001
2026-03-01T11:01:00Z,database,23.36,54.16,51.48,225.09,0.0024
2026-03-01T11:01:00Z,cache,21.91,40.49,65.35,231.99,0.0046
2026-03-01T11:02:00Z,frontend,21.1,38.31,47.28,157.5,0.0021
2026-03-01T11:02:00Z,api_gateway,44.53,50.86,67.69,294.09,0.0024
2026-03-01T11:02:00Z,order_service,43.79,54.9,60.59,235.43,0.0098
2026-03-01T11:02:00Z,inventory_service,30.92,46.87,28.65,297.18,0.0062
2026-03-01T11:02:00Z,payment_service,39.81,53.16,72.19,228.22,0.0096
2026-03-01T11:02:00Z,database,38.93,38.23,48.85,187.1,0.0072
2026-03-01T11:02:00Z,cache,36.67,38.25,53.25,224.83,0.0077
2026-03-01T11:03:00Z,frontend,20.23,42.14,71.31,245.15,0.0023
2026-03-01T11:03:00Z,api_gateway,28.04,51.96,61.44,214.31,0.001
2026-03-01T11:03:00Z,order_service,32.02,48.25,30.93,209.68,0.0029
2026-03-01T11:03:00Z,inventory_service,44.83,35.9,63.05,208.87,0.0037
2026-03-01T11:03:00Z,payment_service,42.96,54.02,53.86,268.13,0.0036
2026-03-01T11:03:00Z,database,34.1,42.17,57.83,178.74,0.0024
2026-03-01T11:03:00Z,cache,22.55,45.12,36.04,155.4,0.0004
2026-03-01T11:04:00Z,frontend,41.67,40.65,72.52,215.49,0.0058
2026-03-01T11:04:00Z,api_gateway,32.92,50.18,39.12,284.11,0.0035
2026-03-01T11:04:00Z,order_service,42.31,43.39,64.02,224.63,0.0048
2026-03-01T11:04:00Z,inventory_service,34.78,38.72,41.58,181.06,0.0086
2026-03-01T11:04:00Z,payment_service,21.73,53.82,50.35,271.63,0.0041
2026-03-01T11:04:00Z,database,28.3,48.87,63.56,172.74,0.0065
2026-03-01T11:04:00Z,cache,33.48,40.65,46.26,169.18,0.0004
2026-03-01T11:05:00Z,frontend,20.0,43.33,51.13,295.96,0.0005
2026-03-01T11:05:00Z,api_gateway,27.6,41.08,36.52,259.4,0.0
2026-03-01T11:05:00Z,order_service,25.61,48.26,62.09,213.39,0.0085
2026-03-01T11:05:00Z,inventory_service,28.13,49.25,65.84,205.64,0.0018
2026-03-01T11:05:00Z,payment_service,40.17,54.7,62.71,238.6,0.0039
2026-03-01T11:05:00Z,database,21.96,45.89,60.47,267.09,0.0017
2026-03-01T11:05:00Z,cache,43.81,35.85,38.27,194.48,0.006
2026-03-01T11:06:00Z,frontend,38.98,37.05,50.69,205.39,0.0051
2026-03-01T11:06:00Z,api_gateway,40.69,48.94,60.72,288.15,0.0046
2026-03-01T11:06:00Z,order_service,38.22,52.23,38.7,179.29,0.0081
2026-03-01T11:06:00Z,inventory_service,28.39,54.57,67.83,259.06,0.007
2026-03-01T11:06:00Z,payment_service,43.68,44.93,44.03,267.93,0.0016
2026-03-01T11:06:00Z,database,29.61,35.5,66.95,255.55,0.0001
2026-03-01T11:06:00Z,cache,30.94,39.7,60.24,231.96,0.0082
2026-03-01T11:07:00Z,frontend,21.29,45.1,60.92,176.89,0.0086
2026-03-01T11:07:00Z,api_gateway,33.82,42.93,31.59,173.59,0.0087
2026-03-01T11:07:00Z,order_service,27.25,52.43,58.64,187.57,0.008
2026-03-01T11:07:00Z,inventory_service,34.29,51.66,70.3,251.1,0.0001
2026-03-01T11:07:00Z,payment_service,33.72,40.75,40.34,243.19,0.0035
2026-03-01T11:07:00Z,database,38.32,43.09,28.42,192.86,0.0078
2026-03-01T11:07:00Z,cache,37.14,41.65,27.83,291.67,0.0037
2026-03-01T11:08:00Z,frontend,36.79,47.65,34.95,262.64,0.0042
2026-03-01T11:08:00Z,api_gateway,26.95,40.53,46.6,160.13,0.0098
2026-03-01T11:08:00Z,order_service,24.48,54.41,30.67,260.68,0.004
2026-03-01T11:08:00Z,inventory_service,30.57,41.93,44.88,180.8,0.0026
2026-03-01T11:08:00Z,payment_service,26.71,40.75,57.84,240.55,0.0097
2026-03-01T11:08:00Z,database,21.89,54.03,39.86,239.86,0.0009
2026-03-01T11:08:00Z,cache,36.21,40.35,25.76,187.63,0.0097
2026-03-01T11:09:00Z,frontend,37.67,47.2,40.65,239.65,0.0027
2026-03-01T11:09:00Z,api_gateway,43.67,37.12,32.74,260.48,0.0094
2026-03-01T11:09:00Z,order_service,25.07,46.75,60.06,211.22,0.0068
2026-03-01T11:09:00Z,inventory_service,34.57,40.06,47.51,209.86,0.0096
2026-03-01T11:09:00Z,payment_service,24.71,48.45,73.85,151.25,0.001
2026-03-01T11:09:00Z,database,22.32,49.97,70.73,188.81,0.0043
2026-03-01T11:09:00Z,cache,38.09,35.18,54.47,245.65,0.0061
2026-03-01T11:10:00Z,frontend,37.85,36.83,34.96,260.81,0.0088
2026-03-01T11:10:00Z,api_gateway,26.21,39.29,38.54,159.38,0.0025
2026-03-01T11:10:00Z,order_service,38.32,47.13,58.64,292.72,0.0008
2026-03-01T11:10:00Z,inventory_service,40.13,51.46,71.64,180.04,0.0054
2026-03-01T11:10:00Z,payment_service,38.57,49.76,51.07,205.67,0.0007
2026-03-01T11:10:00Z,database,34.61,45.77,38.44,284.3,0.0037
2026-03-01T11:10:00Z,cache,39.68,44.09,56.51,255.82,0.0025
2026-03-01T11:11:00Z,frontend,31.06,47.99,71.81,273.71,0.0006
2026-03-01T11:11:00Z,api_gateway,31.1,35.44,40.05,158.43,0.005
2026-03-01T11:11:00Z,order_service,43.18,37.11,63.22,248.28,0.0041
2026-03-01T11:11:00Z,inventory_service,23.99,38.21,28.52,249.63,0.0019
2026-03-01T11:11:00Z,payment_service,40.35,48.7,30.52,196.47,0.0029
2026-03-01T11:11:00Z,database,32.88,45.71,42.84,274.28,0.0035
2026-03-01T11:11:00Z,cache,27.69,53.28,72.64,203.16,0.0033
2026-03-01T11:12:00Z,frontend,43.53,52.53,30.13,233.01,0.0039
2026-03-01T11:12:00Z,api_gateway,24.85,52.18,58.85,278.81,0.0084
2026-03-01T11:12:00Z,order_service,30.98,47.21,33.02,176.89,0.0067
2026-03-01T11:12:00Z,inventory_service,25.74,37.35,33.26,257.81,0.0
2026-03-01T11:12:00Z,payment_service,32.87,38.23,29.18,174.86,0.0002
2026-03-01T11:12:00Z,database,26.04,42.09,30.27,227.88,0.0022
2026-03-01T11:12:00Z,cache,26.13,36.15,44.55,182.93,0.0023
2026-03-01T11:13:00Z,frontend,35.41,46.14,45.79,231.14,0.0043
2026-03-01T11:13:00Z,api_gateway,37.55,38.43,50.01,280.58,0.0041
2026-03-01T11:13:00Z,order_service,33.31,37.31,55.28,200.58,0.0012
2026-03-01T11:13:00Z,inventory_service,37.3,39.13,44.59,180.65,0.009
2026-03-01T11:13:00Z,payment_service,30.48,35.36,64.64,221.14,0.0007
2026-03-01T11:13:00Z,database,35.71,48.77,37.66,258.52,0.0001
2026-03-01T11:13:00Z,cache,40.9,51.43,67.17,200.04,0.0049
2026-03-01T11:14:00Z,frontend,31.28,38.67,67.75,219.95,0.0088
2026-03-01T11:14:00Z,api_gateway,29.7,51.07,70.09,160.05,0.002
2026-03-01T11:14:00Z,order_service,29.74,45.84,73.4,247.25,0.0007
2026-03-01T11:14:00Z,inventory_service,29.39,51.08,46.67,233.86,0.01
2026-03-01T11:14:00Z,payment_service,25.5,42.01,43.63,205.44,0.0007
2026-03-01T11:14:00Z,database,38.07,48.13,60.44,182.65,0.0001
2026-03-01T11:14:00Z,cache,32.1,35.11,65.22,232.26,0.0077
2026-03-01T11:15:00Z,frontend,39.16,46.67,64.1,270.45,0.0075
2026-03-01T11:15:00Z,api_gateway,23.51,48.42,56.02,175.48,0.0074
2026-03-01T11:15:00Z,order_service,42.26,50.0,70.41,239.57,0.0076
2026-03-01T11:15:00Z,inventory_service,42.23,46.58,56.62,221.09,0.0016
2026-03-01T11:15:00Z,payment_service,26.77,39.05,40.69,182.24,0.0024
2026-03-01T11:15:00Z,database,42.7,45.14,34.4,254.42,0.0008
2026-03-01T11:15:00Z,cache,40.55,48.19,64.81,253.85,0.0027
2026-03-01T11:16:00Z,frontend,43.48,47.73,41.23,178.64,0.0027
2026-03-01T11:16:00Z,api_gateway,25.47,46.91,38.23,272.24,0.0066
2026-03-01T11:16:00Z,order_service,39.02,38.75,29.42,205.25,0.007
2026-03-01T11:16:00Z,inventory_service,20.78,40.19,26.68,186.51,0.0088
2026-03-01T11:16:00Z,payment_service,20.97,48.34,41.15,283.22,0.009
2026-03-01T11:16:00Z,database,42.52,54.92,66.27,187.35,0.0084
2026-03-01T11:16:00Z,cache,21.68,36.9,74.94,262.23,0.0033
2026-03-01T11:17:00Z,frontend,41.45,54.95,37.07,211.68,0.0004
2026-03-01T11:17:00Z,api_gateway,20.56,42.21,64.19,196.92,0.0057
2026-03-01T11:17:00Z,order_service,25.8,35.29,63.22,264.35,0.0062
2026-03-01T11:17:00Z,inventory_service,40.93,47.39,53.17,279.66,0.0062
2026-03-01T11:17:00Z,payment_service,34.52,54.81,62.84,256.11,0.0044
2026-03-01T11:17:00Z,database,25.72,46.94,71.41,201.29,0.0093
2026-03-01T11:17:00Z,cache,25.29,54.91,74.06,270.66,0.0065
2026-03-01T11:18:00Z,frontend,34.83,36.07,47.74,251.63,0.0067
2026-03-01T11:18:00Z,api_gateway,43.54,38.35,50.02,254.57,0.0069
2026-03-01T11:18:00Z,order_service,26.88,38.12,56.8,176.9,0.006
2026-03-01T11:18:00Z,inventory_service,31.38,48.36,66.87,152.87,0.0017
2026-03-01T11:18:00Z,payment_service,35.24,48.99,66.91,294.14,0.008
2026-03-01T11:18:00Z,database,32.21,43.04,32.68,191.55,0.0057
2026-03-01T11:18:00Z,cache,34.58,46.86,42.75,154.76,0.0005
2026-03-01T11:19:00Z,frontend,22.11,47.14,69.05,248.86,0.0088
2026-03-01T11:19:00Z,api_gateway,41.57,52.72,34.83,192.98,0.0074
2026-03-01T11:19:00Z,order_service,44.93,35.6,69.87,296.01,0.0062
2026-03-01T11:19:00Z,inventory_service,41.18,36.25,41.76,296.3,0.0007
2026-03-01T11:19:00Z,payment_service,41.31,53.76,29.26,160.66,0.0039
2026-03-01T11:19:00Z,database,25.73,44.38,38.43,175.12,0.001
2026-03-01T11:19:00Z,cache,44.33,50.19,73.39,191.76,0.0044
2026-03-01T11:20:00Z,frontend,28.16,40.99,36.63,188.47,0.0013
2026-03-01T11:20:00Z,api_gateway,36.85,36.25,35.53,172.04,0.0081
2026-03-01T11:20:00Z,order_service,41.62,38.1,29.14,195.36,0.0048
2026-03-01T11:20:00Z,inventory_service,40.1,37.74,54.03,171.61,0.0051
2026-03-01T11:20:00Z,payment_service,71.03,44.76,1093.03,195.97,0.6605
2026-03-01T11:20:00Z,database,38.13,46.49,58.36,279.33,0.0078
2026-03-01T11:20:00Z,cache,33.45,51.8,74.47,205.72,0.0089
2026-03-01T11:21:00Z,frontend,32.23,49.83,49.63,275.73,0.0048
2026-03-01T11:21:00Z,api_gateway,41.49,43.14,41.41,264.37,0.0045
2026-03-01T11:21:00Z,order_service,24.91,54.03,1022.37,236.9,0.5934
2026-03-01T11:21:00Z,inventory_service,33.82,42.44,58.08,235.63,0.0014
2026-03-01T11:21:00Z,payment_service,87.46,39.37,1199.88,192.86,0.5501
2026-03-01T11:21:00Z,database,29.36,50.95,43.37,233.52,0.0009
2026-03-01T11:21:00Z,cache,39.9,38.5,58.64,182.73,0.0022
2026-03-01T11:22:00Z,frontend,26.24,40.26,25.03,268.89,0.4001
2026-03-01T11:22:00Z,api_gateway,23.8,44.17,42.56,222.92,0.258
2026-03-01T11:22:00Z,order_service,27.29,39.15,965.87,220.21,0.6282
2026-03-01T11:22:00Z,inventory_service,32.18,43.6,54.85,265.42,0.01
2026-03-01T11:22:00Z,payment_service,81.07,38.41,1437.42,201.06,0.6784
2026-03-01T11:22:00Z,database,32.53,36.0,26.75,215.73,0.0055
2026-03-01T11:22:00Z,cache,24.02,35.5,47.45,157.44,0.0024
2026-03-01T11:23:00Z,frontend,22.79,47.17,39.05,206.96,0.3284
2026-03-01T11:23:00Z,api_gateway,38.77,37.51,63.64,251.61,0.4358
2026-03-01T11:23:00Z,order_service,29.68,36.32,1108.81,228.71,0.4703
2026-03-01T11:23:00Z,inventory_service,20.75,54.23,58.39,189.82,0.0093
2026-03-01T11:23:00Z,payment_service,74.99,41.35,997.13,282.73,0.8372
2026-03-01T11:23:00Z,database,20.26,49.32,60.31,298.52,0.0062
2026-03-01T11:23:00Z,cache,28.5,36.58,47.14,201.51,0.0026
2026-03-01T11:24:00Z,frontend,43.39,38.71,43.63,159.27,0.2826
2026-03-01T11:24:00Z,api_gateway,34.88,38.01,73.4,225.23,0.3442
2026-03-01T11:24:00Z,order_service,36.55,50.02,891.7,285.65,0.6271
2026-03-01T11:24:00Z,inventory_service,20.17,39.25,58.18,210.36,0.0041
2026-03-01T11:24:00Z,payment_service,73.32,53.18,1039.48,190.74,0.6505
2026-03-01T11:24:00Z,database,40.77,37.4,61.75,193.19,0.0053
2026-03-01T11:24:00Z,cache,27.5,46.92,46.69,167.49,0.0016
2026-03-01T11:25:00Z,frontend,42.56,41.88,61.65,289.73,0.3633
2026-03-01T11:25:00Z,api_gateway,36.43,52.97,44.98,151.62,0.4102
2026-03-01T11:25:00Z,order_service,22.61,46.54,1296.14,297.09,0.4202
2026-03-01T11:25:00Z,inventory_service,38.47,35.65,57.94,165.49,0.0053
2026-03-01T11:25:00Z,payment_service,87.46,40.93,1101.86,297.54,0.6216
2026-03-01T11:25:00Z,database,21.26,36.06,59.6,183.98,0.0046
2026-03-01T11:25:00Z,cache,26.32,46.55,42.96,273.1,0.0082
2026-03-01T11:26:00Z,frontend,28.77,42.25,65.29,181.36,0.3433
2026-03-01T11:26:00Z,api_gateway,32.05,51.82,36.06,271.26,0.3269
2026-03-01T11:26:00Z,order_service,31.48,41.07,874.49,290.06,0.5595
2026-03-01T11:26:00Z,inventory_service,31.89,43.15,33.06,295.67,0.0066
2026-03-01T11:26:00Z,payment_service,81.91,36.37,853.76,241.92,0.6241
2026-03-01T11:26:00Z,database,33.77,43.06,66.68,241.77,0.0081
2026-03-01T11:26:00Z,cache,26.38,37.12,42.74,251.37,0.0041
2026-03-01T11:27:00Z,frontend,21.75,42.91,34.09,274.1,0.3338
2026-03-01T11:27:00Z,api_gateway,24.21,52.59,52.85,225.36,0.4416
2026-03-01T11:27:00Z,order_service,25.51,52.72,1414.3,245.31,0.521
2026-03-01T11:27:00Z,inventory_service,33.28,48.55,46.42,273.67,0.0073
2026-03-01T11:27:00Z,payment_service,74.52,45.81,1390.95,206.86,0.6694
2026-03-01T11:27:00Z,database,32.85,41.17,53.65,155.89,0.0033
2026-03-01T11:27:00Z,cache,20.16,54.57,73.29,259.26,0.004
2026-03-01T11:28:00Z,frontend,36.78,51.11,72.34,267.49,0.4481
2026-03-01T11:28:00Z,api_gateway,20.64,47.07,57.98,168.06,0.2862
2026-03-01T11:28:00Z,order_service,35.57,39.45,1163.61,212.58,0.4513
2026-03-01T11:28:00Z,inventory_service,38.93,52.96,29.21,165.04,0.0039
2026-03-01T11:28:00Z,payment_service,87.54,47.05,894.82,153.56,0.581
2026-03-01T11:28:00Z,database,41.71,53.53,45.98,155.91,0.0005
2026-03-01T11:28:00Z,cache,29.82,35.57,54.16,268.11,0.0001
2026-03-01T11:29:00Z,frontend,21.01,46.77,44.88,231.63,0.3919
2026-03-01T11:29:00Z,api_gateway,26.79,53.08,43.74,157.59,0.4165
2026-03-01T11:29:00Z,order_service,40.14,39.49,1103.09,289.56,0.535
2026-03-01T11:29:00Z,inventory_service,41.77,36.67,35.56,157.69,0.0075
2026-03-01T11:29:00Z,payment_service,84.5,41.69,1332.11,174.21,0.5539
2026-03-01T11:29:00Z,database,23.73,40.36,43.05,251.95,0.0041
2026-03-01T11:29:00Z,cache,20.87,42.84,59.86,246.23,0.0019
2026-03-01T11:30:00Z,frontend,42.15,52.91,39.86,211.7,0.3845
2026-03-01T11:30:00Z,api_gateway,40.65,48.46,66.22,173.45,0.3221
2026-03-01T11:30:00Z,order_service,36.78,40.41,1445.36,173.43,0.6932
2026-03-01T11:30:00Z,inventory_service,36.49,46.56,68.31,220.15,0.0029
2026-03-01T11:30:00Z,payment_service,86.82,43.55,1282.36,277.59,0.7881
2026-03-01T11:30:00Z,database,33.9,50.59,25.81,156.02,0.0082
2026-03-01T11:30:00Z,cache,44.8,40.88,35.52,187.95,0.0077
2026-03-01T11:31:00Z,frontend,22.57,37.52,73.96,277.03,0.3853
2026-03-01T11:31:00Z,api_gateway,34.86,47.06,59.13,214.36,0.4037
2026-03-01T11:31:00Z,order_service,25.66,48.85,948.23,262.06,0.418
2026-03-01T11:31:00Z,inventory_service,35.15,51.99,27.25,201.2,0.0073
2026-03-01T11:31:00Z,payment_service,70.5,41.64,1241.96,162.24,0.6492
2026-03-01T11:31:00Z,database,33.7,38.49,39.8,294.8,0.0066
2026-03-01T11:31:00Z,cache,42.26,46.54,53.2,160.41,0.005
2026-03-01T11:32:00Z,frontend,35.02,41.82,70.86,171.49,0.3087
2026-03-01T11:32:00Z,api_gateway,33.14,48.96,70.01,251.45,0.4392
2026-03-01T11:32:00Z,order_service,27.4,35.02,862.18,249.28,0.578
2026-03-01T11:32:00Z,inventory_service,38.22,41.47,58.25,201.41,0.0056
2026-03-01T11:32:00Z,payment_service,83.12,51.63,1345.87,165.52,0.5414
2026-03-01T11:32:00Z,database,20.0,49.24,42.83,151.93,0.0025
2026-03-01T11:32:00Z,cache,41.28,54.15,53.29,162.76,0.0051
2026-03-01T11:33:00Z,frontend,29.5,47.14,44.44,164.24,0.0024
2026-03-01T11:33:00Z,api_gateway,22.42,38.54,74.37,229.78,0.0044
2026-03-01T11:33:00Z,order_service,44.89,46.65,65.62,195.86,0.0033
2026-03-01T11:33:00Z,inventory_service,36.81,48.64,40.76,244.86,0.0013
2026-03-01T11:33:00Z,payment_service,34.46,48.87,60.03,280.93,0.0075
2026-03-01T11:33:00Z,database,38.26,47.38,34.33,192.68,0.0003
2026-03-01T11:33:00Z,cache,35.43,52.0,34.81,294.52,0.0013
2026-03-01T11:34:00Z,frontend,31.96,46.71,52.07,158.55,0.0009
2026-03-01T11:34:00Z,api_gateway,34.64,45.89,36.69,273.01,0.0064
2026-03-01T11:34:00Z,order_service,32.45,48.79,37.62,242.05,0.0031
2026-03-01T11:34:00Z,inventory_service,40.25,46.66,61.51,246.14,0.0036
2026-03-01T11:34:00Z,payment_service,24.75,49.03,52.82,286.7,0.0036
2026-03-01T11:34:00Z,database,27.89,36.14,63.33,199.7,0.007
2026-03-01T11:34:00Z,cache,29.9,50.13,47.71,290.21,0.0041
2026-03-01T11:35:00Z,frontend,23.01,46.69,73.47,159.31,0.0038
2026-03-01T11:35:00Z,api_gateway,32.65,38.24,57.91,217.76,0.01
2026-03-01T11:35:00Z,order_service,30.02,37.3,69.16,208.09,0.0041
2026-03-01T11:35:00Z,inventory_service,31.05,47.96,28.07,291.08,0.0081
2026-03-01T11:35:00Z,payment_service,43.86,38.03,48.87,237.26,0.006
2026-03-01T11:35:00Z,database,28.45,37.54,44.59,260.15,0.0016
2026-03-01T11:35:00Z,cache,21.46,46.05,54.76,236.55,0.0087
2026-03-01T11:36:00Z,frontend,40.08,45.81,28.96,286.2,0.0057
2026-03-01T11:36:00Z,api_gateway,27.41,37.87,32.57,239.35,0.0043
2026-03-01T11:36:00Z,order_service,43.49,50.1,54.33,162.03,0.0083
2026-03-01T11:36:00Z,inventory_service,35.75,51.57,64.17,291.13,0.0028
2026-03-01T11:36:00Z,payment_service,41.88,54.42,33.86,156.04,0.0072
2026-03-01T11:36:00Z,database,32.91,46.61,71.8,222.19,0.0067
2026-03-01T11:36:00Z,cache,43.76,35.44,74.13,272.16,0.0009
2026-03-01T11:37:00Z,frontend,23.3,43.8,57.2,158.18,0.0038
2026-03-01T11:37:00Z,api_gateway,42.56,42.66,35.82,157.25,0.0044
2026-03-01T11:37:00Z,order_service,40.66,46.76,42.66,233.2,0.008
2026-03-01T11:37:00Z,inventory_service,35.79,50.69,54.93,293.69,0.0041
2026-03-01T11:37:00Z,payment_service,35.13,39.41,56.28,177.73,0.0057
2026-03-01T11:37:00Z,database,35.11,50.27,51.17,249.98,0.0023
2026-03-01T11:37:00Z,cache,31.05,38.27,34.22,208.01,0.002
2026-03-01T11:38:00Z,frontend,29.94,45.23,49.16,275.87,0.0038
2026-03-01T11:38:00Z,api_gateway,32.64,36.24,28.56,234.9,0.0057
2026-03-01T11:38:00Z,order_service,33.95,54.2,27.43,156.61,0.001
2026-03-01T11:38:00Z,inventory_service,33.53,47.91,27.28,276.32,0.0095
2026-03-01T11:38:00Z,payment_service,21.93,38.4,31.35,227.78,0.0012
